Item_Identifier,Storeid,Sales
FDM20,OUT049,3895.4036698047034
FDO16,OUT017,1505.4846207791059
FDL03,OUT035,3246.7447067797843
FDE58,OUT046,1868.1159497228862
FDI02,OUT027,3274.8618440463965
NCC55,OUT019,-1193.7142569762564
FDR03,OUT018,2988.5821169599535
FDB14,OUT017,1659.7623996808748
FDR45,OUT013,3772.7303858835953
NCN07,OUT017,2176.922892642891
FDM51,OUT019,-145.86184380905775
FDT52,OUT027,5264.1651174611015
FDL26,OUT046,2440.7000638735653
NCZ42,OUT046,3681.562750090097
DRI47,OUT019,457.51958649054154
FDW40,OUT013,2322.7315289119915
FDN34,OUT046,2714.2837893925125
FDS01,OUT035,2959.2358597192424
NCG55,OUT045,1783.3702903649828
FDC11,OUT035,1576.0600158257632
FDX35,OUT018,3288.871142700517
NCB06,OUT046,2508.63013241458
FDR09,OUT019,2147.44853370361
FDC53,OUT017,1721.6280286252838
FDY45,OUT013,3990.6721353802254
FDA22,OUT010,755.9661640982696
FDE02,OUT035,1699.886272883531
FDW21,OUT045,1634.5376033557666
FDV34,OUT046,1311.6148173351164
FDS59,OUT049,1939.8585232155674
NCW17,OUT017,2145.8760859909103
NCK54,OUT046,1805.2725433166122
FDG17,OUT019,1967.2222713853864
FDG35,OUT017,2881.604947269943
FDD08,OUT010,-1132.3068674498243
NCO07,OUT017,3379.3180558238255
FDJ10,OUT010,411.0554216567517
FDW36,OUT017,1809.9666141603295
FDW21,OUT010,-100.37429163430772
FDY19,OUT017,2022.0064720628513
DRE03,OUT013,889.8537796666832
NCC55,OUT049,787.4856482273339
FDH52,OUT010,-726.4496048112078
FDO09,OUT017,4200.841924142067
FDU43,OUT045,3683.801213683224
FDX09,OUT010,885.671411159855
FDH40,OUT019,-431.38698269152064
FDW58,OUT017,1821.5366719884098
FDC47,OUT017,3622.300381180243
NCR41,OUT035,1671.166307005958
DRG49,OUT035,3911.2833101855
FDC52,OUT027,3893.7749186149044
FDY13,OUT046,1281.0857717574083
FDY35,OUT013,916.5695124907279
FDI35,OUT017,2958.515992939974
NCU18,OUT049,2345.013864331937
FDY33,OUT018,2274.172329195572
FDC15,OUT027,3894.5201992624193
FDU01,OUT049,3084.501001428724
NCU42,OUT046,2653.956061996843
NCV29,OUT018,2514.072417608253
NCY30,OUT017,2958.0743767407125
FDQ46,OUT049,1915.0463963794632
FDG58,OUT027,3894.0649933754917
FDK33,OUT017,3444.9129140977802
NCD07,OUT045,1752.429404472441
NCX29,OUT027,3698.834656079867
NCT42,OUT013,2382.86461460496
DRN59,OUT035,944.844628579979
FDI44,OUT035,1462.627209535906
FDA45,OUT049,2868.777137939878
FDP31,OUT045,1085.2416148986672
FDY01,OUT046,1877.763244360964
FDT09,OUT018,1923.2906496005835
DRH03,OUT027,2973.246172139777
FDA36,OUT018,2684.1010026911426
NCF31,OUT017,2512.443996388207
FDG14,OUT049,2550.1974626157075
FDG28,OUT027,5254.598957420161
FDU14,OUT049,3976.130967076272
FDY47,OUT019,277.68033028270565
FDI56,OUT049,1607.0356181431707
DRD01,OUT013,1058.8195528118033
FDM22,OUT046,1019.4528554914261
FDH33,OUT013,806.1634713925309
DRZ24,OUT013,1906.3581623843677
NCQ38,OUT046,1711.0900943350987
FDO16,OUT027,2848.5490832802884
FDU07,OUT027,3803.560654929194
NCB07,OUT013,3053.569803474808
FDU48,OUT045,2068.148852027125
NCM43,OUT045,2536.6418749856057
FDR31,OUT010,479.64872122593636
DRK49,OUT018,486.97094279655295
NCI30,OUT010,1893.3040559502797
DRD60,OUT017,2933.640967225177
NCG19,OUT046,3595.0746549737296
FDH12,OUT035,1861.8737771841184
FDM32,OUT035,1661.3500157677058
FDM27,OUT035,2625.2826169627215
NCU53,OUT027,4016.1582921237937
NCQ18,OUT046,1587.2384925860063
FDS10,OUT013,2857.1431164546243
FDB33,OUT027,3943.4523070118744
FDI12,OUT013,1500.81257828918
NCW42,OUT013,3454.93582692419
NCC06,OUT018,1795.364055598108
FDW02,OUT017,2168.339481473345
NCD43,OUT017,1791.823128901107
FDM57,OUT018,1170.4339874367067
FDA58,OUT017,3744.1657787579747
FDK56,OUT046,2871.9811426482806
FDP52,OUT045,3563.3256557085692
FDW20,OUT018,1742.1987350149411
FDS52,OUT049,1779.329227030552
NCT29,OUT018,1650.4455807815007
NCL54,OUT013,2750.085178752193
FDC05,OUT045,3071.2141212993283
FDF34,OUT035,3276.10577732711
FDP03,OUT027,3472.326854256233
FDD32,OUT010,-432.7924764755627
FDZ10,OUT045,1990.974392996581
FDZ40,OUT035,1120.3000702362929
FDD51,OUT018,517.2583089431932
NCY30,OUT019,946.7550868521118
FDP58,OUT017,3465.4696086500844
FDV49,OUT017,4191.679717924211
FDY24,OUT019,-942.1971492210253
NCO55,OUT017,1822.1448045032164
FDR13,OUT017,2048.7537921089606
FDS51,OUT017,1187.6356056009372
FDP26,OUT045,1612.1514302141077
NCB54,OUT027,3480.3532806080752
FDF32,OUT017,3163.7073664154937
FDN31,OUT018,2702.203978579738
DRM48,OUT017,763.5523061738096
FDN20,OUT049,2777.3516580292758
DRL01,OUT046,3626.8858176409844
FDV56,OUT049,1915.3828215137842
DRH13,OUT027,3174.04408612237
FDA03,OUT017,2459.8113686353367
FDF47,OUT027,4893.238060048663
FDX32,OUT046,2358.7497608725544
FDX57,OUT049,1737.51739701533
NCA30,OUT045,2869.787994052455
FDO49,OUT013,975.1110423021746
FDL04,OUT019,-167.75143078778274
DRM48,OUT035,822.7060180701056
FDR16,OUT013,3368.393098302805
NCC19,OUT018,2711.591008456286
NCE42,OUT045,3567.76020538277
FDY24,OUT017,1088.4358728201178
FDH19,OUT049,2880.833586336659
FDJ46,OUT013,2759.139185648451
FDN45,OUT010,1588.8934998250024
FDY08,OUT035,2396.4097301066436
FDZ37,OUT035,1623.6799877515118
NCT30,OUT045,775.346561654451
DRY23,OUT018,528.3333292367456
NCZ30,OUT018,1683.6152615598025
FDC44,OUT018,1543.213937900574
FDB45,OUT035,1870.91369957848
FDY04,OUT013,2670.0541387673206
FDM27,OUT046,2529.494521575626
FDZ43,OUT017,3875.1973254677137
FDT39,OUT019,602.2036492578129
NCC06,OUT019,170.6237906908516
FDL15,OUT027,3876.5584552211344
FDL57,OUT017,4121.016387475278
FDU08,OUT046,1632.1908043573046
FDK40,OUT017,4156.46386788692
FDQ12,OUT010,1700.565853982911
FDS48,OUT017,2503.8563381899658
FDP09,OUT045,3258.3466232156557
FDW21,OUT049,1776.7149361989514
FDY25,OUT035,2978.9382092562273
DRE13,OUT017,1522.7094620615596
FDV43,OUT019,-1076.2398030187085
FDD22,OUT045,1748.005001942641
FDM46,OUT019,-369.55416237604777
NCO30,OUT010,1015.1651094203272
FDM25,OUT046,2778.8969862591853
NCN41,OUT049,2071.1983760555154
FDU24,OUT045,1483.2084022333745
FDZ50,OUT046,2922.1543561884873
FDP45,OUT013,3979.9191549864645
NCM54,OUT045,1944.1304022684383
FDW10,OUT019,870.1588275282822
FDP20,OUT017,2160.5603593688143
FDK32,OUT046,2440.2191701143106
FDN52,OUT049,1592.57896496985
FDM58,OUT045,1784.2682633335246
FDZ46,OUT027,3224.7973705976287
NCA18,OUT018,1611.0117746119358
FDD35,OUT046,1962.846134776206
NCK31,OUT035,1025.8428848515118
FDI40,OUT027,3104.9839856120366
FDT50,OUT019,-242.3917859558196
NCT06,OUT046,2576.7872707803735
FDT31,OUT035,3110.372064603739
FDT45,OUT049,1051.1352385303362
FDT13,OUT045,2878.651678262853
FDO50,OUT045,1426.512382879669
NCU18,OUT010,355.3356579785824
NCR54,OUT049,3116.6951808628905
NCO18,OUT018,2530.16598050672
FDU09,OUT045,976.7051722521481
FDT13,OUT018,2685.0000535680338
FDE09,OUT046,1837.3196229224893
NCK53,OUT019,-228.15078266509664
FDG45,OUT049,3415.3880712821415
DRH15,OUT035,928.7180507973893
FDO21,OUT019,1681.2045711257726
FDD14,OUT027,4297.381611445611
FDC09,OUT046,1740.31082495149
FDH45,OUT027,2263.0641631466638
FDV32,OUT046,1123.4342091727367
FDG12,OUT035,2095.531320373294
FDS32,OUT013,2329.170084279306
NCL55,OUT018,3573.5462272414557
DRE01,OUT035,3861.6574010044674
DRE15,OUT049,1389.2261195222636
NCL42,OUT045,3733.1786891232746
FDP31,OUT013,1161.9828664189863
FDN33,OUT018,1306.00740728879
FDZ59,OUT046,2641.7540776606324
FDE45,OUT010,933.3945054031989
FDJ07,OUT013,1961.8891765545668
FDQ45,OUT018,2671.0081155087187
FDM33,OUT027,4823.045554530436
FDO15,OUT010,-517.6211436991406
FDM46,OUT013,1552.8460566488025
FDR03,OUT045,3186.6922098099276
FDY49,OUT018,2424.347623784467
FDQ60,OUT045,1890.4223798981263
FDW10,OUT049,2874.934681855271
FDO51,OUT049,968.8456982842652
FDJ40,OUT018,1553.1741314833369
FDS20,OUT018,2598.2917424964758
FDU45,OUT013,1924.0368902065197
FDV02,OUT035,2812.0228014700683
FDN09,OUT046,3753.588542113292
NCM55,OUT027,4327.099307951921
FDN23,OUT018,2075.9185159916387
FDY31,OUT010,452.4522400920124
FDW03,OUT010,-70.13116702154537
FDD14,OUT046,2860.413962819613
FDV23,OUT017,2107.769747539229
DRI03,OUT045,2679.696500231895
FDN13,OUT035,1756.2993707726166
FDF45,OUT027,2526.7547367175316
FDU46,OUT035,1657.6160170469416
FDB57,OUT049,3620.0200450340126
FDV12,OUT049,1782.7839389731648
FDQ58,OUT013,2424.1649803774467
NCA18,OUT017,1956.1196373837565
FDH52,OUT049,1219.0666962998203
FDM24,OUT018,2152.7433929926246
NCP43,OUT027,4256.1257607181105
NCO18,OUT019,907.3850841929104
FDM32,OUT017,1612.6094372004027
NCL07,OUT017,799.5959506024137
FDK03,OUT013,3993.036468017899
FDP59,OUT017,1829.7433794519773
FDQ24,OUT049,3976.528803457593
FDQ16,OUT018,1534.4513881607686
FDU44,OUT013,2626.841429825452
FDH28,OUT010,-1125.5181155022972
FDV28,OUT019,-1201.5969740902974
FDM22,OUT045,945.1167207252346
FDR56,OUT046,3101.5417371588824
FDV39,OUT049,3185.15547695152
FDU37,OUT019,-506.81639648029727
FDQ11,OUT010,2185.269303453826
FDX02,OUT045,3409.8703861853724
NCS42,OUT018,1244.4318999173365
FDY57,OUT027,3013.8942509546073
FDB21,OUT049,3821.4538028341663
FDE28,OUT017,3680.0618033169353
FDQ55,OUT017,1992.6640754181817
FDA48,OUT049,3548.4680103166615
FDZ19,OUT045,2676.4605997167914
NCC43,OUT045,3794.3764584613054
NCV18,OUT046,1339.33074395336
NCA42,OUT018,2217.110271405962
FDY45,OUT046,3952.610197036025
NCC30,OUT045,2732.912849458054
FDM57,OUT013,1507.3942893138267
FDL09,OUT010,776.7224847484468
FDB09,OUT027,3448.4387210513783
FDT44,OUT035,2051.5525439090643
NCT06,OUT027,3994.395174533583
FDX26,OUT049,2978.644932825892
FDK32,OUT013,2507.9410584170046
DRA12,OUT046,2243.7184500399144
FDO46,OUT010,1115.7669947958475
FDE52,OUT013,1518.8820341519734
NCH42,OUT045,3494.5635749997755
FDV08,OUT035,907.783711718001
FDB47,OUT018,3020.7099246645957
FDC28,OUT010,-106.59355056545462
FDD22,OUT046,1841.3657501205078
FDS07,OUT027,3270.1204690638965
DRI13,OUT045,3298.0361497601743
FDG32,OUT018,3176.6272053637335
FDU14,OUT017,3972.0643863791875
FDD28,OUT019,-864.7959322401068
NCP41,OUT017,1878.4038700609606
FDS08,OUT049,2869.981138611912
FDX47,OUT045,2488.671510959794
FDC53,OUT019,-182.33124397806273
FDQ19,OUT035,3923.1865841750755
FDL14,OUT045,2450.6101109061897
FDM33,OUT019,1544.9653431920563
FDA51,OUT045,1786.3344994864447
FDZ27,OUT018,618.6880835732486
FDT04,OUT046,748.2424626505439
DRC13,OUT049,2125.1691706222873
FDR16,OUT027,4790.920765834053
FDQ03,OUT027,5115.689065085853
FDE38,OUT035,2797.596156332575
DRH23,OUT027,2381.429404728105
FDT11,OUT019,1141.001684738878
FDD09,OUT035,2971.2362883032743
FDR40,OUT045,1366.3467850984534
FDX07,OUT017,3004.9154939606883
FDR07,OUT035,1746.8889016646363
FDA51,OUT017,1964.3127589531011
FDT59,OUT019,1724.5555989215702
FDF20,OUT017,3168.870294312153
FDR13,OUT045,1858.7527336234953
FDY26,OUT049,3436.2297529624902
FDW04,OUT017,2211.944852550795
FDK52,OUT017,3611.7474636995285
FDN60,OUT049,2591.927059243128
FDM09,OUT019,864.6962786950419
FDP46,OUT049,1550.4299969236977
FDB50,OUT019,-573.1893683254872
NCQ29,OUT049,4061.9753674737176
FDP16,OUT027,5233.456487437088
FDX33,OUT018,2309.3001722694316
FDP07,OUT010,1238.1671086661595
FDN22,OUT046,3888.8419585103666
FDF39,OUT049,4194.607361338463
FDS21,OUT017,1224.163353456848
NCM42,OUT013,1771.9443516649137
FDK50,OUT019,717.9495362965547
DRF13,OUT027,3744.397804820123
FDH35,OUT018,2323.912352183748
FDP60,OUT018,1344.1559191610613
DRJ49,OUT027,3489.318514771377
NCT42,OUT019,482.17648289164526
FDE38,OUT049,2760.3623286771967
FDI04,OUT049,3256.90658967685
NCH54,OUT045,2415.889205763349
FDT56,OUT049,1176.4436759262708
DRD15,OUT018,3327.0796005673583
FDV58,OUT013,3056.077227395151
FDP21,OUT049,3097.798182105865
FDH05,OUT013,3685.988149806974
FDR10,OUT027,3999.923397403602
NCP06,OUT045,2294.9746569519493
FDF33,OUT049,1850.0828620621614
DRK37,OUT013,2970.8129249892127
DRH49,OUT045,1332.963432736319
FDT58,OUT013,2678.7250391002494
FDD41,OUT018,1475.7004484511303
FDP40,OUT018,1586.0156963819993
FDM51,OUT027,3139.9157268932863
FDO45,OUT010,-381.66552026462284
FDW33,OUT010,-152.56664323945267
FDY24,OUT045,921.1446071213417
FDB10,OUT010,1785.7849372194532
FDM40,OUT035,2370.207515049615
NCI06,OUT017,2924.885478624195
FDW12,OUT019,470.5168981260106
FDX48,OUT027,3938.674437963358
NCW05,OUT027,3126.8146218977413
FDX27,OUT017,1693.839855130534
DRM37,OUT045,3004.1806941876744
FDA38,OUT045,3694.812647449214
FDR36,OUT046,783.8168231500576
FDZ45,OUT046,3108.0104111695814
FDG05,OUT017,2627.887248908976
FDK28,OUT013,4032.6589442282334
FDV47,OUT045,1367.8105006153903
FDN21,OUT045,2469.309209700257
FDP20,OUT027,3475.640612740685
FDI35,OUT045,2795.2239520203802
DRY23,OUT013,850.5293264025387
FDA56,OUT017,2098.9258038016706
FDB09,OUT013,2037.871358736367
NCO26,OUT027,3296.1553154279977
FDQ49,OUT018,2268.087458388919
FDI52,OUT027,3388.347427842826
FDZ44,OUT027,3342.8283154735623
FDZ09,OUT018,2327.551790866676
FDY03,OUT049,1990.1188640305595
NCG42,OUT017,2159.0384395606707
DRI13,OUT027,4803.0126128710635
FDQ32,OUT013,2112.3872828191343
FDW16,OUT035,1707.4765155054163
FDU27,OUT046,865.895734262155
FDR28,OUT010,755.9136465032421
FDQ49,OUT010,677.4210802852468
FDS37,OUT046,1895.050515149991
FDW26,OUT018,3202.158562881207
FDX12,OUT018,3504.5574880865756
NCP06,OUT013,2416.02943111005
FDW45,OUT010,449.66045737163915
NCN30,OUT049,1656.3065219876617
FDN24,OUT049,1045.6973458644356
NCL41,OUT027,2055.398493163838
FDR02,OUT019,-53.44337962011264
FDD09,OUT010,969.0910963828757
FDS33,OUT010,-342.8632215859242
FDU22,OUT045,1857.7395357918233
FDI53,OUT013,2622.447733768679
DRH01,OUT049,2842.9352670291037
FDX32,OUT013,2345.032936791786
NCP30,OUT018,467.0680831188236
FDB60,OUT045,3018.6744998157837
FDB14,OUT049,1677.2320596821214
NCP02,OUT035,1147.5987122663046
FDJ10,OUT017,2371.703077876327
FDG34,OUT046,1845.4320630978873
NCB18,OUT017,1550.4614367731444
FDM16,OUT049,1413.4361840373285
FDW25,OUT018,1155.6141513450234
FDB35,OUT010,-313.3642127210893
DRN11,OUT013,2268.0329050244054
FDF41,OUT019,1948.3139061727363
FDH16,OUT045,1411.9583964321905
NCQ50,OUT018,3011.734380721645
DRH23,OUT018,694.3173886358318
DRJ37,OUT013,2424.667307080612
DRJ24,OUT027,4295.580931430903
FDY16,OUT035,3037.2299119524514
FDQ27,OUT045,1697.2580571802312
FDZ33,OUT045,2283.170784805575
FDF29,OUT045,2101.1365301943247
FDA08,OUT049,2723.6910287956425
FDG31,OUT046,1132.6133389761922
FDE34,OUT019,1068.7409432434763
NCR30,OUT027,2651.84700905628
FDV33,OUT035,4174.430493221368
DRZ24,OUT018,1652.1015281022867
NCL54,OUT035,2806.9245866159285
FDR12,OUT049,2886.54452243664
NCC54,OUT046,3716.672793894348
DRN59,OUT013,856.7754339379458
FDX50,OUT019,-65.82314059612804
FDV31,OUT027,4212.8316344195955
NCA29,OUT027,4128.936087142089
FDW60,OUT049,2936.9888062941595
FDX08,OUT017,2984.5390376086725
DRD49,OUT013,3647.4353511164645
FDD33,OUT046,3558.0826255637135
FDW35,OUT013,845.5160682392365
FDJ36,OUT017,1813.946803451401
FDV51,OUT035,2781.013355268312
FDW36,OUT046,1745.9245929096035
FDH35,OUT046,2606.505095431972
NCS30,OUT027,3483.627643294129
FDN49,OUT017,857.2755334942913
FDL08,OUT018,3531.5496516078138
FDI09,OUT013,3765.472237270932
FDP19,OUT018,1768.8923101283365
FDU21,OUT010,-1181.249005074442
NCP41,OUT045,1686.9094491321653
FDY10,OUT013,1878.3137751169577
FDP12,OUT018,480.07480730232686
NCN26,OUT049,1949.7169174585351
FDK44,OUT013,2764.7611809807086
FDC28,OUT049,1869.958883163867
FDJ41,OUT027,5505.795381550917
NCT29,OUT035,2109.412990252945
NCH42,OUT019,1669.789240552491
FDU60,OUT018,2411.570322316718
FDS02,OUT045,2961.120717945084
FDC51,OUT046,2035.2409093263477
FDU03,OUT013,2933.9521202522305
FDX39,OUT045,3283.894815911706
NCY05,OUT010,-1194.1056655453008
NCL06,OUT027,5410.511815847298
FDD32,OUT035,1533.7600606041176
NCN41,OUT045,1900.8883510859735
NCX53,OUT049,2343.531977832033
FDU57,OUT019,551.4068338811383
FDQ23,OUT046,1718.1460300095139
FDQ52,OUT045,3776.763103307668
FDC14,OUT045,742.1945889662373
FDY09,OUT035,2934.645110602493
FDQ28,OUT045,2459.4382858315103
FDV25,OUT046,3435.689317034445
FDJ07,OUT035,2032.0857393619638
DRB25,OUT049,1822.3116540680685
FDK52,OUT019,1607.0402387773258
FDY52,OUT027,2530.0824088403874
FDB28,OUT046,3087.8369871245436
FDT36,OUT035,809.4324574595374
FDV25,OUT017,3551.5273364603786
NCN07,OUT027,3508.1429999484903
FDC57,OUT017,3178.024458473315
FDQ03,OUT018,3434.6457028598725
FDU23,OUT017,2743.381564714576
NCX41,OUT035,3432.4782480001268
NCD06,OUT035,961.2160882514978
FDW08,OUT045,1641.4763867721344
NCU29,OUT017,2400.456777360007
NCE06,OUT013,2556.1711756519176
FDV52,OUT010,44.17727289165043
FDB02,OUT017,2925.8205110449594
NCR18,OUT045,715.6540721394748
FDK16,OUT049,1650.2910942931735
NCQ29,OUT010,2065.7221862136803
FDZ01,OUT019,-94.68586048348448
FDW27,OUT035,2640.1997526902996
FDD17,OUT018,3431.855352401254
FDW39,OUT013,2835.8254512303274
DRH59,OUT045,1146.353740284659
FDS52,OUT013,1731.5204655615646
FDU40,OUT027,4496.770156330111
NCF54,OUT013,2757.4889814805647
FDH46,OUT045,1672.001288804904
NCP14,OUT049,1764.0502515014714
FDH50,OUT049,3028.638107496529
DRF15,OUT010,546.6206954817739
FDV27,OUT027,2940.584672979861
NCJ06,OUT049,2036.5864874901863
FDN02,OUT018,2944.2505149777685
FDQ51,OUT049,984.9577640947133
FDQ07,OUT017,3600.276815406566
FDS45,OUT049,1883.193351764207
NCJ06,OUT045,1882.5687020229325
FDD36,OUT035,2055.4523742314814
FDY25,OUT045,2796.5318110952976
FDU52,OUT046,2452.6218644713836
DRK47,OUT017,3604.2194078942634
NCL30,OUT017,2137.9637853357754
FDN22,OUT035,4040.089218120633
NCF30,OUT027,3420.6308269634096
