Item_Identifier,Storeid,Sales
FDH52,OUT010,130.33349056603768
FDO09,OUT017,4105.140110975609
FDU43,OUT045,4109.900606217617
FDX09,OUT010,384.4886739837401
FDH40,OUT019,230.0085918128655
FDW58,OUT017,1722.331611173186
FDC47,OUT017,3593.1412351254476
NCR41,OUT035,1554.0070756410257
DRG49,OUT035,3593.1412351254476
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333339
FDY35,OUT013,637.5735090128752
FDI35,OUT017,3389.2269793548357
NCU18,OUT049,2054.215706620209
FDY33,OUT018,2346.648786938778
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2880.969561363637
NCU42,OUT046,2811.181403212853
NCV29,OUT018,2736.9684298755187
NCY30,OUT017,2880.969561363637
FDQ46,OUT049,1509.43231291866
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3753.0000993630583
NCD07,OUT045,1874.430959859155
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2346.648786938778
DRN59,OUT035,754.5960957264956
FDI44,OUT035,1364.0491539906102
FDA45,OUT049,2736.9684298755187
FDP31,OUT045,1103.1862133333339
FDY01,OUT046,1874.430959859155
FDT09,OUT018,1936.508247826086
DRH03,OUT027,2513.079854666666
FDA36,OUT018,3087.5075112820514
NCF31,OUT017,2539.394235877862
FDG14,OUT049,2539.394235877862
FDG28,OUT027,5669.163351428569
FDU14,OUT049,4105.140110975609
FDY47,OUT019,286.4177705128206
FDI56,OUT049,1443.5247018633536
DRD01,OUT013,876.3205797979804
FDM22,OUT046,876.3205797979804
FDH33,OUT013,637.5735090128752
DRZ24,OUT013,1874.430959859155
NCQ38,OUT046,1722.331611173186
FDO16,OUT027,2513.079854666666
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2880.969561363637
FDU48,OUT045,2054.215706620209
NCM43,OUT045,2811.181403212853
FDR31,OUT010,384.4886739837401
DRK49,OUT018,637.5735090128752
NCI30,OUT010,542.9755395973153
DRD60,OUT017,3389.2269793548357
NCG19,OUT046,3593.1412351254476
FDH12,OUT035,1722.331611173186
FDM32,OUT035,1364.0491539906102
FDM27,OUT035,2539.394235877862
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1554.0070756410257
FDS10,OUT013,2736.9684298755187
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1248.2233455555554
NCW42,OUT013,3753.0000993630583
NCC06,OUT018,1936.508247826086
FDW02,OUT017,2202.2990201117314
NCD43,OUT017,1722.331611173186
FDM57,OUT018,1248.2233455555554
FDA58,OUT017,3593.1412351254476
FDK56,OUT046,3389.2269793548357
FDP52,OUT045,4109.900606217617
FDW20,OUT018,1936.508247826086
FDS52,OUT049,1509.43231291866
NCT29,OUT018,1936.508247826086
NCL54,OUT013,2736.9684298755187
FDC05,OUT045,3087.5075112820514
FDF34,OUT035,3087.5075112820514
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.0085918128655
FDZ10,OUT045,2054.215706620209
FDZ40,OUT035,876.3205797979804
FDD51,OUT018,637.5735090128752
NCY30,OUT019,384.4886739837401
FDP58,OUT017,3593.1412351254476
FDV49,OUT017,4333.891515923567
FDY24,OUT019,130.33349056603768
NCO55,OUT017,1722.331611173186
FDR13,OUT017,1874.430959859155
FDS51,OUT017,876.3205797979804
FDP26,OUT045,1722.331611173186
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3087.5075112820514
FDN31,OUT018,3087.5075112820514
DRM48,OUT017,552.550210778443
FDN20,OUT049,2811.181403212853
DRL01,OUT046,3593.1412351254476
FDV56,OUT049,1509.43231291866
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2539.394235877862
FDF47,OUT027,5669.163351428569
FDX32,OUT046,2539.394235877862
FDX57,OUT049,1509.43231291866
NCA30,OUT045,2880.969561363637
FDO49,OUT013,754.5960957264956
FDL04,OUT019,230.0085918128655
DRM48,OUT035,552.550210778443
FDR16,OUT013,3593.1412351254476
NCC19,OUT018,3087.5075112820514
NCE42,OUT045,4109.900606217617
FDY24,OUT017,876.3205797979804
FDH19,OUT049,2736.9684298755187
FDJ46,OUT013,2997.407679041916
FDN45,OUT010,542.9755395973153
FDY08,OUT035,2054.215706620209
FDZ37,OUT035,1364.0491539906102
NCT30,OUT045,754.5960957264956
DRY23,OUT018,637.5735090128752
NCZ30,OUT018,1936.508247826086
FDC44,OUT018,1874.430959859155
FDB45,OUT035,1722.331611173186
FDY04,OUT013,2346.648786938778
FDM27,OUT046,2811.181403212853
FDZ43,OUT017,4109.900606217617
FDT39,OUT019,384.4886739837401
NCC06,OUT019,286.4177705128206
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4333.891515923567
FDU08,OUT046,1554.0070756410257
FDK40,OUT017,4105.140110975609
FDQ12,OUT010,542.9755395973153
FDS48,OUT017,2539.394235877862
FDP09,OUT045,3753.0000993630583
FDW21,OUT049,1509.43231291866
FDY25,OUT035,3389.2269793548357
DRE13,OUT017,1443.5247018633536
FDV43,OUT019,130.33349056603768
FDD22,OUT045,1722.331611173186
FDM46,OUT019,230.0085918128655
NCO30,OUT010,542.9755395973153
FDM25,OUT046,2997.407679041916
NCN41,OUT049,2054.215706620209
FDU24,OUT045,1364.0491539906102
FDZ50,OUT046,3389.2269793548357
FDP45,OUT013,4333.891515923567
NCM54,OUT045,2054.215706620209
FDW10,OUT019,384.4886739837401
FDP20,OUT017,2054.215706620209
FDK32,OUT046,2539.394235877862
FDN52,OUT049,1248.2233455555554
FDM58,OUT045,1722.331611173186
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.430959859155
FDD35,OUT046,2202.2990201117314
NCK31,OUT035,754.5960957264956
FDI40,OUT027,2513.079854666666
FDT50,OUT019,230.0085918128655
NCT06,OUT046,2811.181403212853
FDT31,OUT035,2880.969561363637
FDT45,OUT049,876.3205797979804
FDT13,OUT045,3087.5075112820514
FDO50,OUT045,1364.0491539906102
NCU18,OUT010,286.4177705128206
NCR54,OUT049,3087.5075112820514
NCO18,OUT018,2736.9684298755187
FDU09,OUT045,876.3205797979804
FDT13,OUT018,3087.5075112820514
FDE09,OUT046,1722.331611173186
NCK53,OUT019,230.0085918128655
FDG45,OUT049,3593.1412351254476
DRH15,OUT035,637.5735090128752
FDO21,OUT019,542.9755395973153
FDD14,OUT027,5669.163351428569
FDC09,OUT046,1722.331611173186
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333339
FDG12,OUT035,1874.430959859155
FDS32,OUT013,1936.508247826086
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3593.1412351254476
DRE15,OUT049,1248.2233455555554
NCL42,OUT045,4109.900606217617
FDP31,OUT013,1103.1862133333339
FDN33,OUT018,1248.2233455555554
FDZ59,OUT046,2384.0151261682245
FDE45,OUT010,384.4886739837401
FDJ07,OUT013,1874.430959859155
FDQ45,OUT018,3389.2269793548357
FDM33,OUT027,5669.163351428569
FDO15,OUT010,130.33349056603768
FDM46,OUT013,1443.5247018633536
FDR03,OUT045,3753.0000993630583
FDY49,OUT018,2346.648786938778
FDQ60,OUT045,1874.430959859155
FDW10,OUT049,2736.9684298755187
FDO51,OUT049,637.5735090128752
FDJ40,OUT018,1509.43231291866
FDS20,OUT018,3389.2269793548357
FDU45,OUT013,1874.430959859155
FDV02,OUT035,2811.181403212853
FDN09,OUT046,4109.900606217617
NCM55,OUT027,5669.163351428569
FDN23,OUT018,2346.648786938778
FDY31,OUT010,384.4886739837401
FDW03,OUT010,230.0085918128655
FDD14,OUT046,2880.969561363637
FDV23,OUT017,2054.215706620209
DRI03,OUT045,2736.9684298755187
FDN13,OUT035,1554.0070756410257
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1364.0491539906102
FDB57,OUT049,3753.0000993630583
FDV12,OUT049,1509.43231291866
FDQ58,OUT013,2346.648786938778
NCA18,OUT017,1874.430959859155
FDH52,OUT049,876.3205797979804
FDM24,OUT018,2346.648786938778
NCP43,OUT027,5669.163351428569
NCO18,OUT019,384.4886739837401
FDM32,OUT017,1364.0491539906102
NCL07,OUT017,552.550210778443
FDK03,OUT013,4333.891515923567
FDP59,OUT017,1722.331611173186
FDQ24,OUT049,4105.140110975609
FDQ16,OUT018,1509.43231291866
FDU44,OUT013,2346.648786938778
FDH28,OUT010,130.33349056603768
FDV28,OUT019,130.33349056603768
FDM22,OUT045,876.3205797979804
FDR56,OUT046,3087.5075112820514
FDV39,OUT049,3087.5075112820514
FDU37,OUT019,130.33349056603768
FDQ11,OUT010,542.9755395973153
FDX02,OUT045,3753.0000993630583
NCS42,OUT018,1248.2233455555554
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3593.1412351254476
FDE28,OUT017,3593.1412351254476
FDQ55,OUT017,1874.430959859155
FDA48,OUT049,3593.1412351254476
FDZ19,OUT045,2997.407679041916
NCC43,OUT045,4105.140110975609
NCV18,OUT046,1443.5247018633536
NCA42,OUT018,2346.648786938778
FDY45,OUT046,4105.140110975609
NCC30,OUT045,2736.9684298755187
FDM57,OUT013,1443.5247018633536
FDL09,OUT010,384.4886739837401
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.430959859155
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3389.2269793548357
FDK32,OUT013,2346.648786938778
DRA12,OUT046,2202.2990201117314
FDO46,OUT010,542.9755395973153
FDE52,OUT013,1248.2233455555554
NCH42,OUT045,4109.900606217617
FDV08,OUT035,637.5735090128752
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,230.0085918128655
FDD22,OUT046,1874.430959859155
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.0000993630583
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4105.140110975609
FDD28,OUT019,130.33349056603768
NCP41,OUT017,1722.331611173186
FDS08,OUT049,2736.9684298755187
FDX47,OUT045,2384.0151261682245
FDC53,OUT019,230.0085918128655
FDQ19,OUT035,4109.900606217617
FDL14,OUT045,2384.0151261682245
FDM33,OUT019,542.9755395973153
FDA51,OUT045,1874.430959859155
FDZ27,OUT018,754.5960957264956
FDT04,OUT046,637.5735090128752
DRC13,OUT049,2202.2990201117314
FDR16,OUT027,5669.163351428569
FDQ03,OUT027,5669.163351428569
FDE38,OUT035,2384.0151261682245
DRH23,OUT027,1378.263185276074
FDT11,OUT019,542.9755395973153
FDD09,OUT035,2736.9684298755187
FDR40,OUT045,1364.0491539906102
FDX07,OUT017,2880.969561363637
FDR07,OUT035,1554.0070756410257
FDA51,OUT017,1874.430959859155
FDT59,OUT019,542.9755395973153
FDF20,OUT017,3087.5075112820514
FDR13,OUT045,1874.430959859155
FDY26,OUT049,3753.0000993630583
FDW04,OUT017,2054.215706620209
FDK52,OUT017,3593.1412351254476
FDN60,OUT049,2811.181403212853
FDM09,OUT019,384.4886739837401
FDP46,OUT049,1248.2233455555554
FDB50,OUT019,130.33349056603768
NCQ29,OUT049,4105.140110975609
FDP16,OUT027,5669.163351428569
FDX33,OUT018,2346.648786938778
FDP07,OUT010,542.9755395973153
FDN22,OUT046,4105.140110975609
FDF39,OUT049,4105.140110975609
FDS21,OUT017,876.3205797979804
NCM42,OUT013,1722.331611173186
FDK50,OUT019,384.4886739837401
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2346.648786938778
FDP60,OUT018,1509.43231291866
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.4886739837401
FDE38,OUT049,2384.0151261682245
FDI04,OUT049,3087.5075112820514
NCH54,OUT045,2811.181403212853
FDT56,OUT049,876.3205797979804
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2880.969561363637
FDP21,OUT049,3087.5075112820514
FDH05,OUT013,3593.1412351254476
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2539.394235877862
FDF33,OUT049,1509.43231291866
DRK37,OUT013,3087.5075112820514
DRH49,OUT045,1364.0491539906102
FDT58,OUT013,2346.648786938778
FDD41,OUT018,1509.43231291866
FDP40,OUT018,1509.43231291866
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.0085918128655
FDW33,OUT010,230.0085918128655
FDY24,OUT045,876.3205797979804
FDB10,OUT010,542.9755395973153
FDM40,OUT035,2054.215706620209
NCI06,OUT017,3389.2269793548357
FDW12,OUT019,384.4886739837401
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1554.0070756410257
DRM37,OUT045,3087.5075112820514
FDA38,OUT045,4109.900606217617
FDR36,OUT046,637.5735090128752
FDZ45,OUT046,3087.5075112820514
FDG05,OUT017,2811.181403212853
FDK28,OUT013,4333.891515923567
FDV47,OUT045,1364.0491539906102
FDN21,OUT045,2811.181403212853
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.2269793548357
DRY23,OUT013,637.5735090128752
FDA56,OUT017,2202.2990201117314
FDB09,OUT013,1936.508247826086
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2346.648786938778
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2346.648786938778
FDY03,OUT049,1874.430959859155
NCG42,OUT017,2202.2990201117314
DRI13,OUT027,5669.163351428569
FDQ32,OUT013,1936.508247826086
FDW16,OUT035,1443.5247018633536
FDU27,OUT046,754.5960957264956
FDR28,OUT010,384.4886739837401
FDQ49,OUT010,384.4886739837401
FDS37,OUT046,1874.430959859155
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2346.648786938778
FDW45,OUT010,384.4886739837401
NCN30,OUT049,1509.43231291866
FDN24,OUT049,876.3205797979804
NCL41,OUT027,1378.263185276074
FDR02,OUT019,230.0085918128655
FDD09,OUT010,384.4886739837401
FDS33,OUT010,230.0085918128655
FDU22,OUT045,2054.215706620209
FDI53,OUT013,2346.648786938778
DRH01,OUT049,2736.9684298755187
FDX32,OUT013,1936.508247826086
NCP30,OUT018,637.5735090128752
FDB60,OUT045,3087.5075112820514
FDB14,OUT049,1248.2233455555554
NCP02,OUT035,876.3205797979804
FDJ10,OUT017,2054.215706620209
FDG34,OUT046,1722.331611173186
NCB18,OUT017,1443.5247018633536
FDM16,OUT049,1103.1862133333339
FDW25,OUT018,1248.2233455555554
FDB35,OUT010,230.0085918128655
DRN11,OUT013,1936.508247826086
FDF41,OUT019,542.9755395973153
FDH16,OUT045,1364.0491539906102
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,876.3205797979804
DRJ37,OUT013,2346.648786938778
DRJ24,OUT027,5669.163351428569
FDY16,OUT035,2880.969561363637
FDQ27,OUT045,1722.331611173186
FDZ33,OUT045,2539.394235877862
FDF29,OUT045,2202.2990201117314
FDA08,OUT049,2811.181403212853
FDG31,OUT046,1103.1862133333339
FDE34,OUT019,542.9755395973153
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4105.140110975609
DRZ24,OUT018,1936.508247826086
NCL54,OUT035,2997.407679041916
FDR12,OUT049,2997.407679041916
NCC54,OUT046,3593.1412351254476
DRN59,OUT013,754.5960957264956
FDX50,OUT019,230.0085918128655
FDV31,OUT027,5669.163351428569
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.9684298755187
FDX08,OUT017,3389.2269793548357
DRD49,OUT013,3593.1412351254476
FDD33,OUT046,3593.1412351254476
FDW35,OUT013,637.5735090128752
FDJ36,OUT017,1722.331611173186
FDV51,OUT035,2811.181403212853
FDW36,OUT046,1722.331611173186
FDH35,OUT046,2811.181403212853
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128752
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3593.1412351254476
FDP19,OUT018,1936.508247826086
FDU21,OUT010,130.33349056603768
NCP41,OUT045,1722.331611173186
FDY10,OUT013,1874.430959859155
FDP12,OUT018,552.550210778443
NCN26,OUT049,1874.430959859155
FDK44,OUT013,2997.407679041916
FDC28,OUT049,1509.43231291866
FDJ41,OUT027,5669.163351428569
NCT29,OUT035,2054.215706620209
NCH42,OUT019,542.9755395973153
FDU60,OUT018,2346.648786938778
FDS02,OUT045,3087.5075112820514
FDC51,OUT046,2202.2990201117314
FDU03,OUT013,2880.969561363637
FDX39,OUT045,3753.0000993630583
NCY05,OUT010,130.33349056603768
NCL06,OUT027,5669.163351428569
FDD32,OUT035,1364.0491539906102
NCN41,OUT045,2054.215706620209
NCX53,OUT049,2202.2990201117314
FDU57,OUT019,384.4886739837401
FDQ23,OUT046,1722.331611173186
FDQ52,OUT045,4333.891515923567
FDC14,OUT045,637.5735090128752
FDY09,OUT035,2736.9684298755187
FDQ28,OUT045,2539.394235877862
FDV25,OUT046,3753.0000993630583
FDJ07,OUT035,1874.430959859155
DRB25,OUT049,1509.43231291866
FDK52,OUT019,542.9755395973153
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3087.5075112820514
FDT36,OUT035,552.550210778443
FDV25,OUT017,3753.0000993630583
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.969561363637
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2811.181403212853
NCX41,OUT035,3753.0000993630583
NCD06,OUT035,754.5960957264956
FDW08,OUT045,1722.331611173186
NCU29,OUT017,2384.0151261682245
NCE06,OUT013,2346.648786938778
FDV52,OUT010,286.4177705128206
FDB02,OUT017,2736.9684298755187
NCR18,OUT045,637.5735090128752
FDK16,OUT049,1509.43231291866
NCQ29,OUT010,542.9755395973153
FDZ01,OUT019,230.0085918128655
FDW27,OUT035,2384.0151261682245
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2736.9684298755187
DRH59,OUT045,1103.1862133333339
FDS52,OUT013,1722.331611173186
FDU40,OUT027,5669.163351428569
NCF54,OUT013,2997.407679041916
FDH46,OUT045,1722.331611173186
NCP14,OUT049,1509.43231291866
FDH50,OUT049,3389.2269793548357
DRF15,OUT010,384.4886739837401
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2202.2990201117314
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,754.5960957264956
FDQ07,OUT017,3593.1412351254476
FDS45,OUT049,1509.43231291866
NCJ06,OUT045,2202.2990201117314
FDD36,OUT035,1874.430959859155
FDY25,OUT045,3389.2269793548357
FDU52,OUT046,2384.0151261682245
DRK47,OUT017,3593.1412351254476
NCL30,OUT017,2054.215706620209
FDN22,OUT035,4105.140110975609
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4333.891515923567
FDT45,OUT017,876.3205797979804
NCC54,OUT027,5669.163351428569
FDP08,OUT018,2880.969561363637
FDU44,OUT046,2811.181403212853
DRG39,OUT035,876.3205797979804
FDU32,OUT049,2202.2990201117314
FDY27,OUT049,2736.9684298755187
NCP54,OUT013,1936.508247826086
NCZ41,OUT049,2054.215706620209
DRL49,OUT013,1936.508247826086
